Timestamps,AWS/EC2 NetworkIn,AWS/EC2 NetworkOut,System/Linux MemoryUtilization,AWS/EC2 CPUUtilization
2019-10-21 16:45:00+00:00,56.0,28.0,0,0.0
2019-10-21 16:50:00+00:00,56.0,28.0,0,0.0
2019-10-21 16:55:00+00:00,512.0,430.0,0,0.169491525424345
2019-10-21 17:00:00+00:00,994.0,511.0,0,0.0
2019-10-21 17:05:00+00:00,56.0,28.0,0,0.0
2019-10-21 17:10:00+00:00,2958.0,4162.0,0,0.163934426228614
2019-10-21 17:15:00+00:00,186.0,96.0,0,0.0
2019-10-21 17:20:00+00:00,56.0,84.0,0,0.166666666667273
2019-10-21 17:25:00+00:00,512.0,430.0,0,0.0
2019-10-21 17:30:00+00:00,2521.0,3141.0,0,0.0
2019-10-21 17:35:00+00:00,608.0,176.0,0,0.163934426230105
2019-10-21 17:40:00+00:00,16421.0,7390.0,0,0.0
2019-10-21 17:45:00+00:00,56.0,28.0,0,0.166666666665757
2019-10-21 17:50:00+00:00,2167.0,2733.0,0,0.0
2019-10-21 17:55:00+00:00,2826.0,3595.0,0,0.166666666667273
2019-10-21 18:00:00+00:00,938.0,483.0,0,0.0
2019-10-21 18:05:00+00:00,56.0,28.0,0,0.169491525422804
2019-10-21 18:10:00+00:00,2035.0,2797.0,0,0.0
2019-10-21 18:15:00+00:00,1949.0,2362.0,0,0.166666666667273
2019-10-21 18:20:00+00:00,2479.0,2953.0,0,0.166666666667273
2019-10-21 18:25:00+00:00,512.0,430.0,0,0.0
2019-10-21 18:30:00+00:00,2167.0,2733.0,0,0.0
2019-10-21 18:35:00+00:00,56.0,28.0,0,0.169491525422804
2019-10-21 18:40:00+00:00,56.0,28.0,0,0.0
2019-10-21 18:45:00+00:00,4627.0,5794.0,0,0.163934426230105
2019-10-21 18:50:00+00:00,2370.0,3413.0,0,0.0
2019-10-21 18:55:00+00:00,512.0,430.0,0,0.169491525422804
2019-10-21 19:00:00+00:00,1569.0,2165.0,0,0.0
2019-10-21 19:05:00+00:00,1585.0,2165.0,0,0.166666666667273
2019-10-21 19:10:00+00:00,2970.0,2733.0,0,0.166666666667273
2019-10-21 19:15:00+00:00,1051.0,1853.0,0,0.0
2019-10-21 19:20:00+00:00,2402.0,3329.0,0,0.166666666665757
2019-10-21 19:25:00+00:00,512.0,430.0,0,0.0
2019-10-21 19:30:00+00:00,112.0,56.0,0,0.166666666667273
2019-10-21 19:35:00+00:00,2183.0,2733.0,0,0.0
2019-10-21 19:40:00+00:00,56.0,28.0,0,0.166666666665757
2019-10-21 19:45:00+00:00,224.0,100.0,0,0.0
2019-10-21 19:50:00+00:00,2169.0,2569.0,0,0.0
2019-10-21 19:55:00+00:00,3667.0,4870.0,0,0.166666666667273
2019-10-21 20:00:00+00:00,938.0,483.0,0,0.166666666667273
2019-10-21 20:05:00+00:00,508.0,301.0,0,0.0
2019-10-21 20:10:00+00:00,56.0,28.0,0,0.166666666665757
2019-10-21 20:15:00+00:00,220.0,100.0,0,0.0
2019-10-21 20:20:00+00:00,56.0,28.0,0,0.0
2019-10-21 20:25:00+00:00,1569.0,2165.0,0,0.169491525424345
2019-10-21 20:30:00+00:00,228.0,104.0,0,0.0
2019-10-21 20:35:00+00:00,2354.0,3309.0,0,0.166666666665757
2019-10-21 20:40:00+00:00,1569.0,2165.0,0,0.0
2019-10-21 20:45:00+00:00,2117.0,2849.0,0,0.166666666667273
2019-10-21 20:50:00+00:00,166.0,96.0,0,0.0
2019-10-21 20:55:00+00:00,2121.0,2353.0,0,0.169491525424345
2019-10-21 21:00:00+00:00,2683.0,3929.0,0,0.0
2019-10-21 21:05:00+00:00,2689.0,4122.0,0,0.166666666665757
2019-10-21 21:10:00+00:00,2035.0,2733.0,0,0.0
2019-10-21 21:15:00+00:00,2299.0,2733.0,0,0.163934426230105
2019-10-21 21:20:00+00:00,110.0,68.0,0,0.0
2019-10-21 21:25:00+00:00,512.0,430.0,0,0.0
2019-10-21 21:30:00+00:00,112.0,56.0,0,0.166666666665757
2019-10-21 21:35:00+00:00,2335.0,2805.0,0,1.16666666666788
2019-10-21 21:40:00+00:00,16421.0,7494.0,0,0.0
2019-10-21 21:45:00+00:00,56.0,28.0,0,0.166666666665757
2019-10-21 21:50:00+00:00,394.0,233.0,0,0.0
2019-10-21 21:55:00+00:00,512.0,430.0,0,0.169491525424345
2019-10-21 22:00:00+00:00,3687.0,3704.0,0,0.0
2019-10-21 22:05:00+00:00,4845.0,5678.0,0,0.166666666665757
2019-10-21 22:10:00+00:00,1907.0,2370.0,0,0.166666666667273
2019-10-21 22:15:00+00:00,4050.0,5226.0,0,0.166666666667273
2019-10-21 22:20:00+00:00,2167.0,2733.0,0,0.163934426228614
2019-10-21 22:25:00+00:00,1656.0,2281.0,0,0.0
2019-10-21 22:30:00+00:00,112.0,56.0,0,0.0
2019-10-21 22:35:00+00:00,56.0,28.0,0,0.163934426230105
2019-10-21 22:40:00+00:00,56.0,28.0,0,0.0
2019-10-21 22:45:00+00:00,56.0,28.0,0,0.0
2019-10-21 22:50:00+00:00,1569.0,2165.0,0,0.169491525422804
2019-10-21 22:55:00+00:00,2051.0,2733.0,0,0.0
2019-10-21 23:00:00+00:00,1569.0,2165.0,0,0.166666666667273
2019-10-21 23:05:00+00:00,608.0,176.0,0,0.0
2019-10-21 23:10:00+00:00,174.0,248.0,0,0.166666666667273
2019-10-21 23:15:00+00:00,4368.0,5794.0,0,0.163934426228614
2019-10-21 23:20:00+00:00,1292.0,1365.0,0,0.0
2019-10-21 23:25:00+00:00,2167.0,2733.0,0,0.166666666667273
2019-10-21 23:30:00+00:00,56.0,28.0,0,0.0
2019-10-21 23:35:00+00:00,2183.0,2733.0,0,0.166666666665757
2019-10-21 23:40:00+00:00,2210.0,4418.0,0,0.0
2019-10-21 23:45:00+00:00,2306.0,3297.0,0,0.169491525424345
2019-10-21 23:50:00+00:00,56.0,28.0,0,0.0
2019-10-21 23:55:00+00:00,568.0,458.0,0,0.169491525424345
2019-10-22 00:00:00+00:00,938.0,776.0,0,0.0
2019-10-22 00:05:00+00:00,56.0,28.0,0,0.0
2019-10-22 00:10:00+00:00,1569.0,2165.0,0,0.169491525422804
2019-10-22 00:15:00+00:00,1569.0,2165.0,0,0.0
2019-10-22 00:20:00+00:00,16423.0,7390.0,0,0.166666666667273
2019-10-22 00:25:00+00:00,978.0,1181.0,0,0.0
2019-10-22 00:30:00+00:00,578.0,1510.0,0,0.166666666665757
2019-10-22 00:35:00+00:00,1575.0,2497.0,0,0.0
2019-10-22 00:40:00+00:00,1817.0,2117.0,0,0.166666666667273
2019-10-22 00:45:00+00:00,1751.0,3301.0,0,0.166666666667273
2019-10-22 00:50:00+00:00,4150.0,5282.0,0,0.0
2019-10-22 00:55:00+00:00,568.0,458.0,0,0.166666666665757
2019-10-22 01:00:00+00:00,2202.0,1949.0,0,0.0
2019-10-22 01:05:00+00:00,1569.0,2165.0,0,0.166666666667273
2019-10-22 01:10:00+00:00,42021.0,44228.0,0,0.500000000000303
2019-10-22 01:15:00+00:00,816.0,414.0,0,0.163934426228614
2019-10-22 01:20:00+00:00,56.0,28.0,0,0.0
2019-10-22 01:25:00+00:00,568.0,458.0,0,0.0
2019-10-22 01:30:00+00:00,3054.0,3958.0,0,0.163934426230105
2019-10-22 01:35:00+00:00,178.0,368.0,0,0.0
2019-10-22 01:40:00+00:00,114.0,68.0,0,0.166666666665757
2019-10-22 01:45:00+00:00,2521.0,3089.0,0,0.0
2019-10-22 01:50:00+00:00,502.0,277.0,0,0.166666666667273
2019-10-22 01:55:00+00:00,568.0,680.0,0,0.0
2019-10-22 02:00:00+00:00,938.0,483.0,0,0.0
2019-10-22 02:05:00+00:00,1838.0,3852.0,0,0.166666666667273
2019-10-22 02:10:00+00:00,2167.0,2733.0,0,0.0
2019-10-22 02:15:00+00:00,2354.0,3193.0,0,0.163934426228614
2019-10-22 02:20:00+00:00,56.0,28.0,0,0.0
2019-10-22 02:25:00+00:00,2167.0,2733.0,0,0.163934426230105
2019-10-22 02:30:00+00:00,2354.0,3193.0,0,0.0
2019-10-22 02:35:00+00:00,56.0,28.0,0,0.166666666665757
2019-10-22 02:40:00+00:00,368.0,776.0,0,0.0
2019-10-22 02:45:00+00:00,56.0,28.0,0,0.0
2019-10-22 02:50:00+00:00,2167.0,2733.0,0,0.166666666667273
2019-10-22 02:55:00+00:00,568.0,458.0,0,0.0
2019-10-22 03:00:00+00:00,992.0,523.0,0,0.0
2019-10-22 03:05:00+00:00,56.0,84.0,0,0.169491525424345
2019-10-22 03:10:00+00:00,186.0,96.0,0,0.0
2019-10-22 03:15:00+00:00,2035.0,6252.0,0,0.169491525422804
2019-10-22 03:20:00+00:00,56.0,28.0,0,0.0
2019-10-22 03:25:00+00:00,568.0,458.0,0,0.0
2019-10-22 03:30:00+00:00,56.0,28.0,0,0.166666666667273
2019-10-22 03:35:00+00:00,56.0,28.0,0,0.0
2019-10-22 03:40:00+00:00,4577.0,1697.0,0,0.833333333333333
2019-10-22 03:45:00+00:00,56.0,28.0,0,0.0
2019-10-22 03:50:00+00:00,564.0,481.0,0,0.169491525422804
2019-10-22 03:55:00+00:00,568.0,458.0,0,0.0
2019-10-22 04:00:00+00:00,2006.0,2169.0,0,0.163934426230105
2019-10-22 04:05:00+00:00,56.0,84.0,0,0.0
2019-10-22 04:10:00+00:00,2167.0,2733.0,0,0.0
2019-10-22 04:15:00+00:00,1496.0,656.0,0,0.169491525424345
2019-10-22 04:20:00+00:00,2162.0,3413.0,0,0.166666666665757
2019-10-22 04:25:00+00:00,732.0,1534.0,0,0.0
2019-10-22 04:30:00+00:00,2167.0,2733.0,0,0.166666666667273
2019-10-22 04:35:00+00:00,4853.0,4634.0,0,0.0
2019-10-22 04:40:00+00:00,56.0,28.0,0,0.163934426228614
2019-10-22 04:45:00+00:00,524693.0,4896.0,0,0.166666666667273
2019-10-22 04:50:00+00:00,56.0,28.0,0,0.0
2019-10-22 04:55:00+00:00,1840.0,3957.0,0,0.163934426230105
2019-10-22 05:00:00+00:00,4594.0,3642.0,0,0.0
2019-10-22 05:05:00+00:00,1569.0,2165.0,0,0.169491525422804
2019-10-22 05:10:00+00:00,2035.0,2733.0,0,0.169491525424345
2019-10-22 05:15:00+00:00,2011.0,2633.0,0,0.0
2019-10-22 05:20:00+00:00,186.0,96.0,0,0.0
2019-10-22 05:25:00+00:00,568.0,458.0,0,0.166666666665757
2019-10-22 05:30:00+00:00,2354.0,3193.0,0,0.0
2019-10-22 05:35:00+00:00,56.0,28.0,0,0.166666666667273
2019-10-22 05:40:00+00:00,1569.0,2165.0,0,0.0
2019-10-22 05:45:00+00:00,228.0,200.0,0,0.0
2019-10-22 05:50:00+00:00,368.0,776.0,0,0.166666666667273
2019-10-22 05:55:00+00:00,4636.0,5858.0,0,0.0
2019-10-22 06:00:00+00:00,938.0,483.0,0,0.166666666665757
2019-10-22 06:05:00+00:00,7474.0,4622.0,0,0.166666666667273
2019-10-22 06:10:00+00:00,6743.0,6419.0,0,0.163934426228614
2019-10-22 06:15:00+00:00,7474.0,4674.0,0,0.166666666667273
2019-10-22 06:20:00+00:00,7474.0,4726.0,0,1.8032786885237
2019-10-22 06:25:00+00:00,3765.0,2733.0,0,0.0
2019-10-22 06:30:00+00:00,3765.0,2377.0,0,0.166666666665757
2019-10-22 06:35:00+00:00,5132.0,4338.0,0,0.169491525424345
2019-10-22 06:40:00+00:00,3765.0,2325.0,0,0.0
2019-10-22 06:45:00+00:00,16516.0,7494.0,0,0.166666666667273
2019-10-22 06:50:00+00:00,56.0,28.0,0,3.89830508474453
2019-10-22 06:55:00+00:00,3699.0,2377.0,0,0.0
2019-10-22 07:00:00+00:00,938.0,483.0,0,0.163934426230105
2019-10-22 07:05:00+00:00,5278.0,4514.0,0,0.166666666667273
2019-10-22 07:10:00+00:00,56.0,28.0,0,0.0
2019-10-22 07:15:00+00:00,2167.0,2733.0,0,0.163934426228614
2019-10-22 07:20:00+00:00,1569.0,2165.0,0,0.0
2019-10-22 07:25:00+00:00,568.0,458.0,0,0.166666666667273
2019-10-22 07:30:00+00:00,56.0,28.0,0,0.0
2019-10-22 07:35:00+00:00,56.0,28.0,0,0.0
2019-10-22 07:40:00+00:00,2243.0,7197.0,0,0.163934426228614
2019-10-22 07:45:00+00:00,56.0,28.0,0,0.0
2019-10-22 07:50:00+00:00,56.0,28.0,0,0.169491525424345
2019-10-22 07:55:00+00:00,1677.0,2209.0,0,0.0
2019-10-22 08:00:00+00:00,2167.0,2733.0,0,0.163934426230105
2019-10-22 08:05:00+00:00,166.0,96.0,0,0.0
2019-10-22 08:10:00+00:00,2202.0,1949.0,0,0.169491525422804
2019-10-22 08:15:00+00:00,368.0,776.0,0,0.0
2019-10-22 08:20:00+00:00,110.0,68.0,0,0.0
2019-10-22 08:25:00+00:00,568.0,458.0,0,0.163934426230105
2019-10-22 08:30:00+00:00,2201.0,3097.0,0,0.0
2019-10-22 08:35:00+00:00,56.0,28.0,0,0.163934426228614
2019-10-22 08:40:00+00:00,1585.0,2165.0,0,0.0
2019-10-22 08:45:00+00:00,368.0,776.0,0,0.163934426230105
2019-10-22 08:50:00+00:00,56.0,28.0,0,0.0
2019-10-22 08:55:00+00:00,568.0,458.0,0,0.0
2019-10-22 09:00:00+00:00,938.0,483.0,0,0.166666666667273
2019-10-22 09:05:00+00:00,228.0,384.0,0,0.0
2019-10-22 09:10:00+00:00,56.0,28.0,0,0.0
2019-10-22 09:15:00+00:00,1108.0,1874.0,0,0.166666666665757
2019-10-22 09:20:00+00:00,166.0,96.0,0,0.0
2019-10-22 09:25:00+00:00,2183.0,2733.0,0,0.166666666667273
2019-10-22 09:30:00+00:00,56.0,28.0,0,0.0
2019-10-22 09:35:00+00:00,1837.0,2693.0,0,0.0
2019-10-22 09:40:00+00:00,2229.0,3021.0,0,0.166666666665757
2019-10-22 09:45:00+00:00,56.0,28.0,0,0.0
2019-10-22 09:50:00+00:00,56.0,28.0,0,0.163934426230105
2019-10-22 09:55:00+00:00,2354.0,3402.0,0,0.0
2019-10-22 10:00:00+00:00,1012.0,523.0,0,0.166666666667273
2019-10-22 10:05:00+00:00,596.0,496.0,0,0.0
2019-10-22 10:10:00+00:00,112.0,176.0,0,0.0
2019-10-22 10:15:00+00:00,56.0,28.0,0,0.166666666665757
2019-10-22 10:20:00+00:00,166.0,96.0,0,0.0
2019-10-22 10:25:00+00:00,568.0,458.0,0,0.0
2019-10-22 10:30:00+00:00,2026.0,2937.0,0,0.166666666667273
2019-10-22 10:35:00+00:00,546.0,1712.0,0,0.169491525422804
2019-10-22 10:40:00+00:00,816.0,3252.0,0,0.0
2019-10-22 10:45:00+00:00,1086.0,4044.0,0,0.163934426230105
2019-10-22 10:50:00+00:00,764.0,2988.0,0,0.169491525424345
2019-10-22 10:55:00+00:00,1248.0,4616.0,0,0.0
2019-10-22 11:00:00+00:00,1532.0,4336.0,0,0.163934426228614
2019-10-22 11:05:00+00:00,1030.0,4148.0,0,0.166666666667273
2019-10-22 11:10:00+00:00,978.0,4248.0,0,0.0
2019-10-22 11:15:00+00:00,2091.0,5725.0,0,0.169491525422804
2019-10-22 11:20:00+00:00,924.0,3692.0,0,0.169491525424345
2019-10-22 11:25:00+00:00,1000.0,3648.0,0,0.0
2019-10-22 11:30:00+00:00,924.0,3428.0,0,0.166666666667273
2019-10-22 11:35:00+00:00,924.0,3692.0,0,0.0
2019-10-22 11:40:00+00:00,1358.0,5348.0,0,0.166666666665757
2019-10-22 11:45:00+00:00,39757530.0,80996.0,0,13.0000000000003
2019-10-22 11:50:00+00:00,2687.0,5385.0,0,0.166666666667273
2019-10-22 11:55:00+00:00,4115.0,7799.0,0,0.166666666665757
2019-10-22 12:00:00+00:00,1424.0,4248.0,0,0.166666666667273
2019-10-22 12:05:00+00:00,1214.0,10765.0,0,0.0
2019-10-22 12:10:00+00:00,816.0,3356.0,0,0.166666666665757
2019-10-22 12:15:00+00:00,2133.0,5441.0,0,0.163934426230105
2019-10-22 12:20:00+00:00,2625.0,5364.0,0,0.163934426230105
2019-10-22 12:25:00+00:00,1324.0,4132.0,0,0.0
2019-10-22 12:30:00+00:00,1016.0,3648.0,0,0.169491525422804
2019-10-22 12:35:00+00:00,2495.0,4949.0,0,0.166666666667273
2019-10-22 12:40:00+00:00,980.0,3648.0,0,0.169491525422804
2019-10-22 12:45:00+00:00,4216.0,7606.0,0,0.166666666667273
2019-10-22 12:50:00+00:00,2665.0,6335.0,0,0.0
2019-10-22 12:55:00+00:00,8170.0,10249.0,0,0.169491525424345
2019-10-22 13:00:00+00:00,1748.0,4688.0,0,0.0
2019-10-22 13:05:00+00:00,16898.0,8878.0,0,0.163934426230105
2019-10-22 13:10:00+00:00,1086.0,4264.0,0,0.166666666665757
2019-10-22 13:15:00+00:00,978.0,4308.0,0,0.0
2019-10-22 13:20:00+00:00,4274.0,7385.0,0,0.163934426230105
2019-10-22 13:25:00+00:00,2731.0,5307.0,0,0.163934426230105
2019-10-22 13:30:00+00:00,1072.0,4104.0,0,0.166666666665757
2019-10-22 13:35:00+00:00,870.0,3292.0,0,0.0
2019-10-22 13:40:00+00:00,2111.0,4349.0,0,0.169491525424345
2019-10-22 13:45:00+00:00,4888.0,8078.0,0,0.166666666665757
2019-10-22 13:50:00+00:00,978.0,4220.0,0,0.163934426230105
2019-10-22 13:55:00+00:00,1110.0,3356.0,0,0.0
2019-10-22 14:00:00+00:00,1640.0,3959.0,0,0.166666666667273
2019-10-22 14:05:00+00:00,3033.0,6733.0,0,0.166666666665757
2019-10-22 14:10:00+00:00,1194.0,4572.0,0,0.0
2019-10-22 14:15:00+00:00,1949.0,3953.0,0,0.166666666667273
2019-10-22 14:20:00+00:00,2327.0,5097.0,0,0.166666666665757
2019-10-22 14:25:00+00:00,5964.0,8074.0,0,0.166666666667273
2019-10-22 14:30:00+00:00,870.0,3752.0,0,0.169491525424345
2019-10-22 14:35:00+00:00,6034.0,7934.0,0,0.163934426228614
2019-10-22 14:40:00+00:00,1070.0,3956.0,0,0.169491525424345
2019-10-22 14:45:00+00:00,1034.0,4028.0,0,0.0
2019-10-22 14:50:00+00:00,814.0,3576.0,0,0.163934426228614
2019-10-22 14:55:00+00:00,1488.0,4622.0,0,0.0
2019-10-22 15:00:00+00:00,1478.0,4368.0,0,0.169491525424345
2019-10-22 15:05:00+00:00,762.0,3208.0,0,0.169491525424345
2019-10-22 15:10:00+00:00,3890.0,7297.0,0,0.163934426228614
2019-10-22 15:15:00+00:00,1120.0,3953.0,0,0.0
2019-10-22 15:20:00+00:00,3091.0,6073.0,0,0.169491525424345
2019-10-22 15:25:00+00:00,924.0,3868.0,0,0.166666666665757
2019-10-22 15:30:00+00:00,3087.0,6809.0,0,0.163934426230105
2019-10-22 15:35:00+00:00,818.0,2928.0,0,0.0
2019-10-22 15:40:00+00:00,2959.0,6953.0,0,0.169491525424345
2019-10-22 15:45:00+00:00,1086.0,4044.0,0,0.166666666665757
2019-10-22 15:50:00+00:00,3838.0,6605.0,0,0.163934426230105
2019-10-22 15:55:00+00:00,1794.0,3683.0,0,0.0
2019-10-22 16:00:00+00:00,1532.0,3648.0,0,0.169491525422804
2019-10-22 16:05:00+00:00,924.0,4000.0,0,0.166666666667273
2019-10-22 16:10:00+00:00,978.0,4352.0,0,0.0
2019-10-22 16:15:00+00:00,926.0,3472.0,0,0.166666666667273
2019-10-22 16:20:00+00:00,922.0,3796.0,0,0.169491525422804
2019-10-22 16:25:00+00:00,3849.0,7688.0,0,0.0
2019-10-22 16:30:00+00:00,2821.0,5342.0,0,0.169491525424345
2019-10-22 16:35:00+00:00,1088.0,3772.0,0,0.0
2019-10-22 16:40:00+00:00,708.0,2740.0,0,0.163934426230105
2019-10-22 16:45:00+00:00,2183.0,2785.0,0,0.0
2019-10-22 16:50:00+00:00,56.0,28.0,0,0.0
2019-10-22 16:55:00+00:00,568.0,458.0,0,0.166666666667273
2019-10-22 17:00:00+00:00,1085.0,1481.0,0,0.0
2019-10-22 17:05:00+00:00,608.0,176.0,0,0.166666666665757
2019-10-22 17:10:00+00:00,2327.0,5581.0,0,0.0
2019-10-22 17:15:00+00:00,978.0,3912.0,0,0.163934426230105
2019-10-22 17:20:00+00:00,1140.0,4792.0,0,0.166666666665757
2019-10-22 17:25:00+00:00,1650.0,4842.0,0,0.0
2019-10-22 17:30:00+00:00,4639.0,9406.0,0,0.166666666667273
2019-10-22 17:35:00+00:00,870.0,3868.0,0,0.166666666667273
2019-10-22 17:40:00+00:00,2817.0,5401.0,0,0.166666666665757
2019-10-22 17:45:00+00:00,978.0,3780.0,0,0.0
2019-10-22 17:50:00+00:00,1474.0,4924.0,0,0.166666666667273
2019-10-22 17:55:00+00:00,2754.0,5723.0,0,0.166666666665757
2019-10-22 18:00:00+00:00,1372.0,3472.0,0,0.0
2019-10-22 18:05:00+00:00,1086.0,4528.0,0,0.166666666667273
2019-10-22 18:10:00+00:00,1084.0,4324.0,0,0.166666666667273
2019-10-22 18:15:00+00:00,816.0,3356.0,0,0.0
2019-10-22 18:20:00+00:00,548.0,1784.0,0,0.163934426228614
2019-10-22 18:25:00+00:00,1241.0,2665.0,0,0.0
2019-10-22 18:30:00+00:00,2389.0,4345.0,0,0.169491525424345
2019-10-22 18:35:00+00:00,1084.0,4060.0,0,0.166666666665757
2019-10-22 18:40:00+00:00,4530.0,8922.0,0,0.169491525424345
2019-10-22 18:45:00+00:00,1256.0,4176.0,0,0.0
2019-10-22 18:50:00+00:00,978.0,4044.0,0,0.166666666667273
2019-10-22 18:55:00+00:00,814.0,3224.0,0,0.166666666665757
2019-10-22 19:00:00+00:00,1586.0,4280.0,0,0.0
2019-10-22 19:05:00+00:00,1086.0,3820.0,0,0.166666666667273
2019-10-22 19:10:00+00:00,816.0,3032.0,0,0.166666666665757
2019-10-22 19:15:00+00:00,1951.0,5117.0,0,0.0
2019-10-22 19:20:00+00:00,2327.0,5229.0,0,0.166666666667273
2019-10-22 19:25:00+00:00,3190.0,7093.0,0,0.166666666667273
2019-10-22 19:30:00+00:00,2867.0,7473.0,0,0.166666666665757
2019-10-22 19:35:00+00:00,1180.0,4544.0,0,0.163934426230105
2019-10-22 19:40:00+00:00,4946.0,8994.0,0,0.0
2019-10-22 19:45:00+00:00,2925.0,6325.0,0,0.163934426228614
2019-10-22 19:50:00+00:00,978.0,3824.0,0,0.166666666667273
2019-10-22 19:55:00+00:00,1216.0,4000.0,0,0.0
2019-10-22 20:00:00+00:00,1640.0,5688.0,0,0.163934426230105
2019-10-22 20:05:00+00:00,924.0,4132.0,0,0.166666666665757
2019-10-22 20:10:00+00:00,2113.0,5929.0,0,0.163934426230105
2019-10-22 20:15:00+00:00,1270.0,5080.0,0,0.0
2019-10-22 20:20:00+00:00,1086.0,5232.0,0,0.166666666665757
2019-10-22 20:25:00+00:00,2844.0,5609.0,0,0.169491525424345
2019-10-22 20:30:00+00:00,17156.0,10462.0,0,0.169491525424345
2019-10-22 20:35:00+00:00,922.0,3664.0,0,0.0
2019-10-22 20:40:00+00:00,4515.0,8762.0,0,0.163934426228614
2019-10-22 20:45:00+00:00,1140.0,4528.0,0,0.169491525424345
2019-10-22 20:50:00+00:00,2165.0,4965.0,0,0.166666666665757
2019-10-22 20:55:00+00:00,1706.0,5046.0,0,0.0
2019-10-22 21:00:00+00:00,2966.0,5905.0,0,0.163934426230105
2019-10-22 21:05:00+00:00,1302.0,4656.0,0,0.169491525424345
2019-10-22 21:10:00+00:00,922.0,3752.0,0,0.166666666665757
2019-10-22 21:15:00+00:00,2129.0,4025.0,0,0.0
2019-10-22 21:20:00+00:00,1214.0,4512.0,0,0.166666666667273
2019-10-22 21:25:00+00:00,1218.0,5320.0,0,0.166666666665757
2019-10-22 21:30:00+00:00,3131.0,5981.0,0,0.166666666667273
2019-10-22 21:35:00+00:00,1084.0,4000.0,0,0.0
2019-10-22 21:40:00+00:00,978.0,3736.0,0,0.169491525424345
2019-10-22 21:45:00+00:00,2709.0,5137.0,0,0.163934426228614
2019-10-22 21:50:00+00:00,1302.0,5232.0,0,0.0
2019-10-22 21:55:00+00:00,1140.0,5012.0,0,0.169491525424345
2019-10-22 22:00:00+00:00,1370.0,3576.0,0,0.163934426228614
2019-10-22 22:05:00+00:00,1256.0,3692.0,0,0.0
2019-10-22 22:10:00+00:00,2601.0,4301.0,0,0.166666666667273
2019-10-22 22:15:00+00:00,1254.0,4592.0,0,0.166666666667273
2019-10-22 22:20:00+00:00,926.0,3840.0,0,0.0
2019-10-22 22:25:00+00:00,2615.0,6577.0,0,0.163934426228614
2019-10-22 22:30:00+00:00,1196.0,4776.0,0,0.166666666667273
2019-10-22 22:35:00+00:00,868.0,3532.0,0,0.0
2019-10-22 22:40:00+00:00,1030.0,3472.0,0,0.163934426228614
2019-10-22 22:45:00+00:00,5119.0,4500.0,0,0.819672131147541
2019-10-22 22:50:00+00:00,2597.0,6373.0,0,0.163934426230105
2019-10-22 22:55:00+00:00,1326.0,4544.0,0,0.0
2019-10-22 23:00:00+00:00,3782.0,6216.0,0,0.166666666665757
2019-10-22 23:05:00+00:00,2767.0,5265.0,0,0.163934426230105
2019-10-22 23:10:00+00:00,3278.0,7133.0,0,0.166666666665757
2019-10-22 23:15:00+00:00,1300.0,5644.0,0,0.166666666667273
2019-10-22 23:20:00+00:00,2957.0,6529.0,0,0.169491525424345
2019-10-22 23:25:00+00:00,2025.0,4352.0,0,0.0
2019-10-22 23:30:00+00:00,1248.0,5452.0,0,0.166666666665757
2019-10-22 23:35:00+00:00,2641.0,6322.0,0,0.166666666667273
2019-10-22 23:40:00+00:00,2273.0,5405.0,0,0.166666666665757
2019-10-22 23:45:00+00:00,1248.0,4880.0,0,0.0
2019-10-22 23:50:00+00:00,2433.0,6037.0,0,0.163934426230105
2019-10-22 23:55:00+00:00,1528.0,4352.0,0,0.169491525424345
2019-10-23 00:00:00+00:00,1532.0,3708.0,0,0.169491525422804
2019-10-23 00:05:00+00:00,2235.0,5493.0,0,0.169491525424345
2019-10-23 00:10:00+00:00,1140.0,5716.0,0,0.0
2019-10-23 00:15:00+00:00,1192.0,4676.0,0,0.163934426228614
2019-10-23 00:20:00+00:00,2981.0,5693.0,0,0.163934426230105
2019-10-23 00:25:00+00:00,2856.0,7309.0,0,0.0
2019-10-23 00:30:00+00:00,2327.0,5361.0,0,0.166666666667273
2019-10-23 00:35:00+00:00,3141.0,6985.0,0,0.169491525422804
2019-10-23 00:40:00+00:00,814.0,3268.0,0,0.163934426230105
2019-10-23 00:45:00+00:00,3070.0,5209.0,0,0.0
2019-10-23 00:50:00+00:00,2273.0,5097.0,0,0.169491525422804
2019-10-23 00:55:00+00:00,1108.0,3752.0,0,0.166666666667273
2019-10-23 01:00:00+00:00,2798.0,4793.0,0,0.166666666667273
2019-10-23 01:05:00+00:00,2925.0,6237.0,0,0.163934426228614
2019-10-23 01:10:00+00:00,924.0,4000.0,0,0.0
2019-10-23 01:15:00+00:00,4740.0,8078.0,0,0.166666666667273
2019-10-23 01:20:00+00:00,922.0,4104.0,0,0.169491525422804
2019-10-23 01:25:00+00:00,1300.0,5336.0,0,0.163934426230105
2019-10-23 01:30:00+00:00,978.0,3648.0,0,0.0
2019-10-23 01:35:00+00:00,2401.0,9773.0,0,0.166666666667273
2019-10-23 01:40:00+00:00,2489.0,5713.0,0,0.166666666665757
2019-10-23 01:45:00+00:00,2021.0,4025.0,0,0.166666666667273
2019-10-23 01:50:00+00:00,980.0,3556.0,0,0.0
2019-10-23 01:55:00+00:00,1110.0,4792.0,0,0.166666666665757
2019-10-23 02:00:00+00:00,1802.0,5672.0,0,0.163934426230105
2019-10-23 02:05:00+00:00,926.0,3588.0,0,0.0
